author,max_additions,max_additions_time,max_additions_pr_link,max_deletions,max_deletions_time,max_deletions_pr_link,fastest_merge_time,fastest_merge_pr_link,latest_night_submission_time,latest_night_submission_link
Marcusryz,287,2024-08-06 11:31:26,https://github.com/PaddlePaddle/Paddle/pull/67078,88,2024-08-06 11:31:26,https://github.com/PaddlePaddle/Paddle/pull/67078,1 days 00:30:04,https://github.com/PaddlePaddle/Paddle/pull/67078,,
MarioLulab,269,2024-02-04 17:47:27,https://github.com/PaddlePaddle/benchmark/pull/1747,6,2024-02-28 13:36:03,https://github.com/PaddlePaddle/Paddle/pull/62180,0 days 05:41:03,https://github.com/PaddlePaddle/Paddle/pull/62180,,
MarisaSparkL,111,2024-08-05 20:46:12,https://github.com/PaddlePaddle/Paddle/pull/67060,0,2024-08-05 20:46:12,https://github.com/PaddlePaddle/Paddle/pull/67060,1 days 22:23:30,https://github.com/PaddlePaddle/Paddle/pull/67060,,
MatKollar,2,2024-01-21 19:24:34,https://github.com/PaddlePaddle/PaddleOCR/pull/11520,2,2024-01-21 19:24:34,https://github.com/PaddlePaddle/PaddleOCR/pull/11520,44 days 17:36:28,https://github.com/PaddlePaddle/PaddleOCR/pull/11520,,
MatufA,0,,,0,,,0,0,,
MayYouBeProsperous,0,,,0,,,0,0,,
Meiyim,4,2024-05-29 10:13:12,https://github.com/PaddlePaddle/Paddle/pull/64677,2,2024-07-18 23:15:53,https://github.com/PaddlePaddle/PaddleNLP/pull/8782,0 days 03:06:44,https://github.com/PaddlePaddle/PaddleNLP/pull/8805,,
Micalling,47,2024-09-17 16:32:16,https://github.com/PaddlePaddle/docs/pull/6874,5,2024-09-17 16:41:54,https://github.com/PaddlePaddle/docs/pull/6875,24 days 01:22:45,https://github.com/PaddlePaddle/docs/pull/6875,,
MikhayEeer,0,,,0,,,0,0,,
MistEO,0,,,0,,,0,0,,
MonkeyBrothers,1,2024-07-30 11:16:12,https://github.com/PaddlePaddle/PaddleOCR/pull/13544,1,2024-07-30 11:16:12,https://github.com/PaddlePaddle/PaddleOCR/pull/13544,0 days 03:23:29,https://github.com/PaddlePaddle/PaddleOCR/pull/13544,,
MqLeet,3203,2024-12-16 22:48:09,https://github.com/PaddlePaddle/PaddleMIX/pull/885,1,2024-12-16 22:48:09,https://github.com/PaddlePaddle/PaddleMIX/pull/885,0 days 11:48:25,https://github.com/PaddlePaddle/PaddleMIX/pull/885,,
MrXnneHang,149,2024-11-08 21:50:01,https://github.com/PaddlePaddle/Paddle/pull/69256,2,2024-11-10 20:55:20,https://github.com/PaddlePaddle/Paddle/pull/69270,0 days 16:08:52,https://github.com/PaddlePaddle/docs/pull/6989,,
MrYo666,11,2024-11-11 16:44:21,https://github.com/PaddlePaddle/docs/pull/6943,1,2024-11-11 16:44:21,https://github.com/PaddlePaddle/docs/pull/6943,9 days 01:15:57,https://github.com/PaddlePaddle/docs/pull/6943,,
Mrxuba,448,2024-06-06 10:48:24,https://github.com/PaddlePaddle/PaddleOCR/pull/12749,35,2024-06-06 10:48:24,https://github.com/PaddlePaddle/PaddleOCR/pull/12749,3 days 12:08:08,https://github.com/PaddlePaddle/PaddleOCR/pull/12749,,
MufanColin,59,2024-08-05 16:35:35,https://github.com/PaddlePaddle/Paddle/pull/67040,40,2024-08-05 16:35:35,https://github.com/PaddlePaddle/Paddle/pull/67040,0 days 18:54:31,https://github.com/PaddlePaddle/Paddle/pull/67040,,
MyYuan,57,2024-02-02 16:29:24,https://github.com/PaddlePaddle/PaddleDTX/pull/158,13,2024-08-22 15:20:40,https://github.com/PaddlePaddle/PaddleDTX/pull/163,0 days 00:00:12,https://github.com/PaddlePaddle/PaddleDTX/pull/164,,
NINGBENZHE,267,2024-03-18 17:22:21,https://github.com/PaddlePaddle/PaddleNLP/pull/8139,19,2024-02-06 17:24:30,https://github.com/PaddlePaddle/PaddleNLP/pull/7976,0 days 00:11:14,https://github.com/PaddlePaddle/PaddleNLP/pull/7990,,
NKNaN,827,2024-11-08 17:49:06,https://github.com/PaddlePaddle/Paddle/pull/69252,86,2024-11-08 17:49:06,https://github.com/PaddlePaddle/Paddle/pull/69252,0 days 00:34:49,https://github.com/PaddlePaddle/docs/pull/6889,,
Neo-WY,1,2024-11-29 21:51:22,https://github.com/PaddlePaddle/Paddle/pull/69839,2,2024-11-29 21:51:22,https://github.com/PaddlePaddle/Paddle/pull/69839,2 days 13:44:35,https://github.com/PaddlePaddle/Paddle/pull/69839,,
NeptuneZhao,0,,,0,,,0,0,,
NeroLoh,1627,2024-06-11 19:22:24,https://github.com/PaddlePaddle/Paddle/pull/65036,6,2024-06-11 19:22:24,https://github.com/PaddlePaddle/Paddle/pull/65036,0 days 00:30:03,https://github.com/PaddlePaddle/PaddleNLP/pull/8595,,
Netrvin,1,2024-03-19 16:05:32,https://github.com/PaddlePaddle/PaddleSpeech/pull/3715,0,2024-03-19 16:05:32,https://github.com/PaddlePaddle/PaddleSpeech/pull/3715,229 days 22:50:35,https://github.com/PaddlePaddle/PaddleSpeech/pull/3715,,
NoExperienceCoder,1,2024-03-29 13:29:50,https://github.com/PaddlePaddle/PaddleOCR/pull/11836,1,2024-03-29 13:29:50,https://github.com/PaddlePaddle/PaddleOCR/pull/11836,0 days 00:17:18,https://github.com/PaddlePaddle/PaddleOCR/pull/11836,,
Noisyntrain,126,2024-05-23 19:07:16,https://github.com/PaddlePaddle/PaddleHelix/pull/288,2,2024-05-28 10:44:05,https://github.com/PaddlePaddle/PaddleHelix/pull/293,0 days 00:01:02,https://github.com/PaddlePaddle/PaddleHelix/pull/290,,
PeiyuLau,9,2024-03-12 11:41:18,https://github.com/PaddlePaddle/PaddleNLP/pull/8099,2,2024-03-12 11:41:18,https://github.com/PaddlePaddle/PaddleNLP/pull/8099,0 days 06:04:51,https://github.com/PaddlePaddle/PaddleNLP/pull/8099,,
PeyChou,222,2024-03-05 21:32:32,https://github.com/PaddlePaddle/PaddleFlow/pull/1328,14,2024-03-25 16:48:20,https://github.com/PaddlePaddle/PaddleFlow/pull/1334,1 days 17:26:29,https://github.com/PaddlePaddle/PaddleFlow/pull/1328,,
PolaKuma,113,2024-11-11 22:47:14,https://github.com/PaddlePaddle/Paddle/pull/69301,31,2024-12-02 16:03:17,https://github.com/PaddlePaddle/PaddleMIX/pull/852,0 days 19:27:20,https://github.com/PaddlePaddle/PaddleMIX/pull/852,,
Qin-sx,96,2024-12-07 23:56:45,https://github.com/PaddlePaddle/docs/pull/7013,6,2024-12-07 23:56:45,https://github.com/PaddlePaddle/docs/pull/7013,12 days 15:58:08,https://github.com/PaddlePaddle/docs/pull/7013,,
QingshuChen,5,2024-05-11 11:20:17,https://github.com/PaddlePaddle/Paddle/pull/64209,0,2024-05-11 11:20:17,https://github.com/PaddlePaddle/Paddle/pull/64209,0 days 06:11:07,https://github.com/PaddlePaddle/Paddle/pull/64209,,
Ray961123,667,2024-09-29 16:15:24,https://github.com/PaddlePaddle/docs/pull/6897,665,2024-11-13 19:32:34,https://github.com/PaddlePaddle/docs/pull/6961,0 days 01:11:48,https://github.com/PaddlePaddle/docs/pull/6961,,
RuohengMa,0,,,0,,,0,0,,
RussellLuo,79,2024-04-11 15:07:38,https://github.com/PaddlePaddle/PaddleOCR/pull/11916,46,2024-04-11 15:07:38,https://github.com/PaddlePaddle/PaddleOCR/pull/11916,4 days 19:00:35,https://github.com/PaddlePaddle/PaddleOCR/pull/11916,,
RyanGarciaLI,17389,2024-08-14 20:48:04,https://github.com/PaddlePaddle/PaddleHelix/pull/306,87,2024-08-15 12:01:39,https://github.com/PaddlePaddle/PaddleHelix/pull/307,0 days 00:01:51,https://github.com/PaddlePaddle/PaddleHelix/pull/309,,
SCUcookie,4,2024-11-05 10:45:49,https://github.com/PaddlePaddle/docs/pull/6929,0,2024-11-05 10:45:49,https://github.com/PaddlePaddle/docs/pull/6929,9 days 03:32:07,https://github.com/PaddlePaddle/docs/pull/6929,,
SHUBH4M-KUMAR,0,,,0,,,0,0,,
SWHL,40222,2024-07-13 09:55:44,https://github.com/PaddlePaddle/PaddleOCR/pull/13375,27417,2024-11-05 08:30:17,https://github.com/PaddlePaddle/PaddleOCR/pull/14156,0 days 00:08:11,https://github.com/PaddlePaddle/PaddleOCR/pull/14165,,
SevenSamon,0,,,0,,,0,0,,
ShawnNew,8,2024-04-22 16:08:02,https://github.com/PaddlePaddle/PaddleCustomDevice/pull/1171,4,2024-04-22 16:08:02,https://github.com/PaddlePaddle/PaddleCustomDevice/pull/1171,0 days 04:08:05,https://github.com/PaddlePaddle/PaddleCustomDevice/pull/1171,,
Sherry-yanqi,0,,,0,,,0,0,,
SigureMo,403,2024-03-13 19:28:21,https://github.com/PaddlePaddle/Paddle/pull/62694,80,2024-10-21 16:51:04,https://github.com/PaddlePaddle/Paddle/pull/68850,0 days 00:06:24,https://github.com/PaddlePaddle/PaddleDetection/pull/9077,2024-11-03 05:04:59,https://github.com/PaddlePaddle/PaddleVideo/pull/699
SkyFlap,2,2024-06-02 06:17:26,https://github.com/PaddlePaddle/PaddleOCR/pull/12583,2,2024-06-02 06:17:26,https://github.com/PaddlePaddle/PaddleOCR/pull/12583,1 days 00:45:50,https://github.com/PaddlePaddle/PaddleOCR/pull/12528,2024-06-02 06:17:26,https://github.com/PaddlePaddle/PaddleOCR/pull/12583
Southpika,42,2024-04-09 17:18:04,https://github.com/PaddlePaddle/PaddleNLP/pull/8239,9,2024-04-09 17:18:04,https://github.com/PaddlePaddle/PaddleNLP/pull/8239,7 days 02:58:08,https://github.com/PaddlePaddle/PaddleNLP/pull/8239,,
SuiYunsy,2,2024-10-25 21:18:43,https://github.com/PaddlePaddle/PaddleSpeech/pull/3865,2,2024-10-25 21:18:43,https://github.com/PaddlePaddle/PaddleSpeech/pull/3865,11 days 17:05:49,https://github.com/PaddlePaddle/PaddleSpeech/pull/3865,,
Sunny-bot1,579,2024-08-21 15:19:28,https://github.com/PaddlePaddle/PaddleNLP/pull/8976,284,2024-08-21 15:19:28,https://github.com/PaddlePaddle/PaddleNLP/pull/8976,6 days 06:57:12,https://github.com/PaddlePaddle/PaddleNLP/pull/8976,,
Sunting78,4273,2024-09-17 16:35:56,https://github.com/PaddlePaddle/PaddleClas/pull/3251,223,2024-11-27 14:26:54,https://github.com/PaddlePaddle/PaddleTS/pull/542,0 days 00:00:12,https://github.com/PaddlePaddle/PaddleX/pull/2363,,
SylarTiaNII,572,2024-04-22 17:18:28,https://github.com/PaddlePaddle/PaddleNLP/pull/8303,354,2024-04-12 22:00:59,https://github.com/PaddlePaddle/PaddleCustomDevice/pull/1140,0 days 00:03:52,https://github.com/PaddlePaddle/PaddleNLP/pull/8119,2024-04-19 00:45:20,https://github.com/PaddlePaddle/PaddleCustomDevice/pull/1159
Sylence8,5,2024-11-14 17:25:02,https://github.com/PaddlePaddle/docs/pull/6968,0,2024-11-14 17:25:02,https://github.com/PaddlePaddle/docs/pull/6968,10 days 17:13:26,https://github.com/PaddlePaddle/docs/pull/6968,,
SyuuKasinn,0,,,0,,,0,0,,
TR666,8,2024-06-25 10:48:48,https://github.com/PaddlePaddle/Paddle-Lite/pull/10527,0,2024-06-25 10:48:48,https://github.com/PaddlePaddle/Paddle-Lite/pull/10527,1 days 09:41:31,https://github.com/PaddlePaddle/Paddle-Lite/pull/10527,,
TeCHiScy,3,2024-02-21 10:24:33,https://github.com/PaddlePaddle/Paddle-Inference-Demo/pull/501,3,2024-02-21 10:24:33,https://github.com/PaddlePaddle/Paddle-Inference-Demo/pull/501,21 days 08:15:41,https://github.com/PaddlePaddle/Paddle-Inference-Demo/pull/501,,
TernenceCao,15,2024-07-29 16:08:42,https://github.com/PaddlePaddle/PaddleSeg/pull/3764,0,2024-07-29 16:08:42,https://github.com/PaddlePaddle/PaddleSeg/pull/3764,0 days 00:49:37,https://github.com/PaddlePaddle/PaddleSeg/pull/3764,,
ThinkWD,1,2024-01-29 10:33:43,https://github.com/PaddlePaddle/FastDeploy/pull/2363,1,2024-01-29 10:33:43,https://github.com/PaddlePaddle/FastDeploy/pull/2363,0 days 08:42:36,https://github.com/PaddlePaddle/FastDeploy/pull/2363,,
TimeYWL,51,2024-10-22 16:24:21,https://github.com/PaddlePaddle/Paddle/pull/68877,11,2024-10-22 16:24:21,https://github.com/PaddlePaddle/Paddle/pull/68877,2 days 18:46:17,https://github.com/PaddlePaddle/Paddle/pull/68877,,
TingquanGao,264,2024-10-31 16:19:35,https://github.com/PaddlePaddle/PaddleX/pull/2369,314,2024-10-12 11:41:39,https://github.com/PaddlePaddle/PaddleX/pull/2201,0 days 00:00:07,https://github.com/PaddlePaddle/PaddleX/pull/2691,2024-11-16 01:41:19,https://github.com/PaddlePaddle/PaddleX/pull/2501
TomorrowIsAnOtherDay,68,2024-04-15 17:03:00,https://github.com/PaddlePaddle/PARL/pull/1137,72,2024-05-16 23:30:52,https://github.com/PaddlePaddle/PARL/pull/1151,0 days 00:19:42,https://github.com/PaddlePaddle/PARL/pull/1137,,
Tongkaio,612,2024-03-13 20:24:48,https://github.com/PaddlePaddle/Paddle/pull/62697,220,2024-03-13 20:24:48,https://github.com/PaddlePaddle/Paddle/pull/62697,0 days 04:27:48,https://github.com/PaddlePaddle/Paddle/pull/62716,,
Topdu,1747,2024-04-30 18:04:32,https://github.com/PaddlePaddle/PaddleOCR/pull/12033,245,2024-08-30 17:49:08,https://github.com/PaddlePaddle/PaddleOCR/pull/13792,0 days 00:09:23,https://github.com/PaddlePaddle/PaddleOCR/pull/13364,,
TranscenderNing,542,2024-10-29 10:22:04,https://github.com/PaddlePaddle/PaddleNLP/pull/9331,5,2024-10-29 10:22:04,https://github.com/PaddlePaddle/PaddleNLP/pull/9331,23 days 23:53:46,https://github.com/PaddlePaddle/PaddleNLP/pull/9331,,
Travis-Lee,1,2024-03-05 15:48:02,https://github.com/PaddlePaddle/Paddle-Lite/pull/10457,7,2024-03-05 15:48:02,https://github.com/PaddlePaddle/Paddle-Lite/pull/10457,0 days 01:07:30,https://github.com/PaddlePaddle/Paddle-Lite/pull/10457,,
Tsaiyue,6,2024-07-08 18:12:07,https://github.com/PaddlePaddle/PaddleMIX/pull/591,6,2024-07-08 18:12:07,https://github.com/PaddlePaddle/PaddleMIX/pull/591,0 days 17:01:01,https://github.com/PaddlePaddle/PaddleMIX/pull/591,,
UfanLee,0,,,0,,,0,0,,
UncleLLD,0,,,0,,,0,0,,
UserWangZz,1865,2024-08-02 17:24:39,https://github.com/PaddlePaddle/PaddleOCR/pull/13578,165,2024-08-02 17:24:39,https://github.com/PaddlePaddle/PaddleOCR/pull/13578,0 days 00:37:59,https://github.com/PaddlePaddle/PaddleOCR/pull/12463,,
Victor-Bayim,1,2024-11-28 23:54:05,https://github.com/PaddlePaddle/Paddle/pull/69807,2,2024-11-28 23:54:05,https://github.com/PaddlePaddle/Paddle/pull/69807,1 days 01:42:00,https://github.com/PaddlePaddle/Paddle/pull/69807,2024-11-19 01:17:08,https://github.com/PaddlePaddle/docs/pull/6983
VigiZhang,1227,2024-01-03 15:02:54,https://github.com/PaddlePaddle/Paddle/pull/60527,29,2024-01-03 15:02:54,https://github.com/PaddlePaddle/Paddle/pull/60527,0 days 01:59:02,https://github.com/PaddlePaddle/Paddle/pull/60527,,
Vvsmile,18,2024-04-01 09:33:51,https://github.com/PaddlePaddle/Paddle/pull/63140,3,2024-04-01 06:32:07,https://github.com/PaddlePaddle/Paddle/pull/63138,45 days 05:18:51,https://github.com/PaddlePaddle/Paddle/pull/63140,2024-04-01 06:32:07,https://github.com/PaddlePaddle/Paddle/pull/63138
WAI-clear,0,,,0,,,0,0,,
WAYKEN-TSE,3124,2024-12-06 19:31:10,https://github.com/PaddlePaddle/PaddleMIX/pull/865,4,2024-12-06 19:31:10,https://github.com/PaddlePaddle/PaddleMIX/pull/865,11 days 17:04:08,https://github.com/PaddlePaddle/PaddleMIX/pull/865,,
WFLiu0327,0,,,0,,,0,0,,
WSBG,0,,,0,,,0,0,,
Wanglongzhi2001,14,2024-03-25 10:24:38,https://github.com/PaddlePaddle/flash-attention/pull/36,11,2024-03-25 10:24:38,https://github.com/PaddlePaddle/flash-attention/pull/36,0 days 00:37:47,https://github.com/PaddlePaddle/PaddleNLP/pull/8278,,
Wangzheee,0,,,0,,,0,0,,
Wennie396,5,2024-09-04 20:45:09,https://github.com/PaddlePaddle/Paddle/pull/68008,5,2024-09-04 20:45:09,https://github.com/PaddlePaddle/Paddle/pull/68008,0 days 22:36:13,https://github.com/PaddlePaddle/Paddle/pull/68008,,
WhatGhost,199,2024-07-16 11:21:07,https://github.com/PaddlePaddle/Paddle-Lite/pull/10532,20,2024-09-11 14:30:22,https://github.com/PaddlePaddle/Paddle-Lite/pull/10565,2 days 23:06:49,https://github.com/PaddlePaddle/Paddle-Lite/pull/10532,,
Whsjrczr,243,2024-09-04 17:54:39,https://github.com/PaddlePaddle/Paddle/pull/68003,107,2024-09-04 17:54:39,https://github.com/PaddlePaddle/Paddle/pull/68003,1 days 21:08:54,https://github.com/PaddlePaddle/Paddle/pull/68005,,
WintersMontagne10335,87,2024-03-14 11:39:15,https://github.com/PaddlePaddle/Paddle/pull/62710,0,2024-03-14 11:39:15,https://github.com/PaddlePaddle/Paddle/pull/62710,34 days 00:08:36,https://github.com/PaddlePaddle/Paddle/pull/62710,,
Wizard-ZP,126,2024-08-06 10:45:52,https://github.com/PaddlePaddle/Paddle/pull/67073,41,2024-08-06 10:45:52,https://github.com/PaddlePaddle/Paddle/pull/67073,1 days 03:14:27,https://github.com/PaddlePaddle/Paddle/pull/67074,,
Wzj02200059,0,,,0,,,0,0,,
Wzy1010,0,,,0,,,0,0,,
Xiao-congxi,0,,,0,,,0,0,,
XieYunshen,252,2024-05-15 19:17:29,https://github.com/PaddlePaddle/PaddleTest/pull/2801,38,2024-05-10 14:50:38,https://github.com/PaddlePaddle/Paddle/pull/64171,0 days 00:00:10,https://github.com/PaddlePaddle/PaddleTest/pull/2973,,
Xing-lil,105,2024-10-21 10:33:23,https://github.com/PaddlePaddle/Paddle/pull/68832,83,2024-10-21 10:33:23,https://github.com/PaddlePaddle/Paddle/pull/68832,2 days 04:40:35,https://github.com/PaddlePaddle/Paddle/pull/68863,,
Xingyu-Zheng,0,,,0,,,0,0,,
Xreki,11,2024-01-17 12:03:01,https://github.com/PaddlePaddle/PaddleNLP/pull/7853,6,2024-05-07 10:10:01,https://github.com/PaddlePaddle/PaddleNLP/pull/8366,0 days 03:20:34,https://github.com/PaddlePaddle/PaddleNLP/pull/8623,,
Xuxuanang,306,2024-09-15 20:01:59,https://github.com/PaddlePaddle/docs/pull/6870,142,2024-11-01 10:25:33,https://github.com/PaddlePaddle/docs/pull/6926,0 days 00:18:29,https://github.com/PaddlePaddle/PaConvert/pull/529,,
YZW-explorer,0,,,0,,,0,0,,
Yang-Changhui,0,,,0,,,0,0,,
YanhuiDua,69,2024-08-21 20:34:34,https://github.com/PaddlePaddle/PaddleNLP/pull/8983,0,2024-08-21 20:34:34,https://github.com/PaddlePaddle/PaddleNLP/pull/8983,1 days 19:39:10,https://github.com/PaddlePaddle/PaddleNLP/pull/8983,,
YaoYinYing,0,,,0,,,0,0,,
YibinLiu666,221,2024-01-04 00:44:17,https://github.com/PaddlePaddle/Paddle/pull/60551,134,2024-01-04 00:44:17,https://github.com/PaddlePaddle/Paddle/pull/60551,0 days 13:45:39,https://github.com/PaddlePaddle/Paddle/pull/60551,2024-01-04 00:44:17,https://github.com/PaddlePaddle/Paddle/pull/60551
YuanRisheng,528,2024-01-22 19:56:30,https://github.com/PaddlePaddle/Paddle/pull/61027,114,2024-09-26 20:44:55,https://github.com/PaddlePaddle/Paddle/pull/68482,0 days 09:48:33,https://github.com/PaddlePaddle/Paddle/pull/62169,,
ZHOU05030,7,2024-11-15 16:24:47,https://github.com/PaddlePaddle/docs/pull/6974,0,2024-11-15 16:24:47,https://github.com/PaddlePaddle/docs/pull/6974,30 days 18:49:59,https://github.com/PaddlePaddle/docs/pull/6974,,
ZHUI,690,2024-10-25 15:00:35,https://github.com/PaddlePaddle/PaddleNLP/pull/9318,35855,2024-06-17 17:49:30,https://github.com/PaddlePaddle/PaddleNLP/pull/8613,0 days 00:01:59,https://github.com/PaddlePaddle/PaddleNLP/pull/8569,,
ZeddYu,0,2024-07-03 16:11:01,https://github.com/PaddlePaddle/PaddleOCR/pull/13253,22,2024-07-03 16:11:01,https://github.com/PaddlePaddle/PaddleOCR/pull/13253,5 days 05:30:51,https://github.com/PaddlePaddle/PaddleOCR/pull/13253,,
ZelinMa557,271,2024-05-10 12:33:24,https://github.com/PaddlePaddle/Paddle/pull/64167,74,2024-05-10 12:33:24,https://github.com/PaddlePaddle/Paddle/pull/64167,13 days 21:58:45,https://github.com/PaddlePaddle/Paddle/pull/64167,,
Zeref996,593432,2024-06-07 14:48:42,https://github.com/PaddlePaddle/PaddleTest/pull/2831,2832,2024-04-22 11:22:26,https://github.com/PaddlePaddle/PaddleTest/pull/2774,0 days 00:01:19,https://github.com/PaddlePaddle/PaddleTest/pull/2986,,
ZeyuTeng96,56,2024-01-12 20:17:57,https://github.com/PaddlePaddle/PaddleNLP/pull/7844,16,2024-01-12 20:17:57,https://github.com/PaddlePaddle/PaddleNLP/pull/7844,0 days 00:44:08,https://github.com/PaddlePaddle/PaddleNLP/pull/7832,,
ZhangPassion,0,,,0,,,0,0,2024-12-31 00:05:38,https://github.com/PaddlePaddle/PaddleScience/pull/1055
ZhangXinNan,0,,,0,,,0,0,,
ZhangYulongg,0,2024-07-03 16:20:08,https://github.com/PaddlePaddle/PaddleTest/pull/2863,2,2024-07-03 16:20:08,https://github.com/PaddlePaddle/PaddleTest/pull/2863,0 days 00:01:31,https://github.com/PaddlePaddle/PaddleTest/pull/2863,,
Zheng-Bicheng,1642,2024-07-13 20:24:28,https://github.com/PaddlePaddle/Paddle2ONNX/pull/1324,24450,2024-04-12 14:57:16,https://github.com/PaddlePaddle/Paddle2ONNX/pull/1227,0 days 00:00:07,https://github.com/PaddlePaddle/Paddle2ONNX/pull/1189,,
Zhiiixin,3,2024-10-31 16:12:09,https://github.com/PaddlePaddle/PaddleX/pull/2368,1,2024-10-09 17:28:30,https://github.com/PaddlePaddle/PaddleX/pull/2171,0 days 00:11:06,https://github.com/PaddlePaddle/PaddleX/pull/2499,,
ZhouMengLei1999,291,2024-02-29 11:15:18,https://github.com/PaddlePaddle/Paddle/pull/62217,0,2024-02-29 11:15:18,https://github.com/PaddlePaddle/Paddle/pull/62217,4 days 04:12:06,https://github.com/PaddlePaddle/Paddle/pull/62217,,
ZibinGuo,41,2024-02-28 23:14:15,https://github.com/PaddlePaddle/Paddle/pull/62210,0,2024-02-28 23:14:15,https://github.com/PaddlePaddle/Paddle/pull/62210,56 days 19:34:51,https://github.com/PaddlePaddle/Paddle/pull/62210,,
a162837,0,,,0,,,0,0,,
a31413510,180,2024-05-27 17:14:24,https://github.com/PaddlePaddle/PaddleDetection/pull/9011,180,2024-05-28 14:24:24,https://github.com/PaddlePaddle/PaddleDetection/pull/9012,0 days 00:01:04,https://github.com/PaddlePaddle/PaddleDetection/pull/9007,,
achieve-dream1221,3,2024-08-27 11:46:36,https://github.com/PaddlePaddle/PaddleOCR/pull/13757,3,2024-08-27 11:46:36,https://github.com/PaddlePaddle/PaddleOCR/pull/13757,0 days 01:05:24,https://github.com/PaddlePaddle/PaddleOCR/pull/13757,,
ai-coder-l,0,,,0,,,0,0,,
anderson101866,25,2024-09-26 14:50:19,https://github.com/PaddlePaddle/docs/pull/6892,2,2024-09-26 14:50:19,https://github.com/PaddlePaddle/docs/pull/6892,23 days 23:52:38,https://github.com/PaddlePaddle/docs/pull/6892,,
andyjiang1116,2,2024-07-24 13:46:20,https://github.com/PaddlePaddle/PaddleOCR/pull/13481,0,2024-07-24 13:46:20,https://github.com/PaddlePaddle/PaddleOCR/pull/13481,0 days 01:04:45,https://github.com/PaddlePaddle/PaddleOCR/pull/13481,,
aninditg98,0,,,0,,,0,0,,
anonymousdouble,0,,,0,,,0,0,,
aooxin,0,,,0,,,0,0,,
aquagull,565,2024-11-28 17:29:18,https://github.com/PaddlePaddle/Paddle/pull/69796,27,2024-11-29 13:48:13,https://github.com/PaddlePaddle/Paddle/pull/69820,0 days 17:07:25,https://github.com/PaddlePaddle/PaddleTest/pull/3003,,
asif-ca,164,2024-05-21 14:30:17,https://github.com/PaddlePaddle/PaddleOCR/pull/12151,0,2024-05-21 14:30:17,https://github.com/PaddlePaddle/PaddleOCR/pull/12151,0 days 19:42:21,https://github.com/PaddlePaddle/PaddleOCR/pull/12151,,
aspaul20,150,2024-05-21 20:12:46,https://github.com/PaddlePaddle/PaddleOCR/pull/12152,3,2024-05-21 20:12:46,https://github.com/PaddlePaddle/PaddleOCR/pull/12152,2 days 20:03:51,https://github.com/PaddlePaddle/PaddleOCR/pull/12152,,
bapijun,0,,,0,,,0,0,,
blacksheep-Aristotle,114,2024-11-28 19:24:25,https://github.com/PaddlePaddle/Paddle/pull/69799,27,2024-11-28 19:24:25,https://github.com/PaddlePaddle/Paddle/pull/69799,0 days 23:22:04,https://github.com/PaddlePaddle/PaddleNLP/pull/9697,,
blvyoucan,0,,,0,,,0,0,,
bo-ke,1,2024-03-15 17:04:14,https://github.com/PaddlePaddle/PaddleNLP/pull/8133,1,2024-03-15 17:04:14,https://github.com/PaddlePaddle/PaddleNLP/pull/8133,0 days 00:01:10,https://github.com/PaddlePaddle/PaddleNLP/pull/8133,,
brisaurora,573,2024-10-15 17:02:04,https://github.com/PaddlePaddle/Paddle2ONNX/pull/1408,322,2024-10-15 17:02:04,https://github.com/PaddlePaddle/Paddle2ONNX/pull/1408,0 days 23:53:29,https://github.com/PaddlePaddle/Paddle2ONNX/pull/1408,,
bruicecode,0,,,0,,,0,0,,
bukejiyu,2282,2024-08-21 22:20:31,https://github.com/PaddlePaddle/PaddleNLP/pull/8984,918,2024-08-21 22:20:31,https://github.com/PaddlePaddle/PaddleNLP/pull/8984,1 days 00:24:58,https://github.com/PaddlePaddle/Paddle/pull/63154,,
caizejun,0,,,0,,,0,0,,
ccccwb,0,,,0,,,0,0,,
cclauss,9,2024-11-12 05:19:39,https://github.com/PaddlePaddle/PaddleOCR/pull/14202,41,2024-11-12 05:19:39,https://github.com/PaddlePaddle/PaddleOCR/pull/14202,0 days 02:37:12,https://github.com/PaddlePaddle/PaddleOCR/pull/14201,2024-11-12 05:19:39,https://github.com/PaddlePaddle/PaddleOCR/pull/14202
ccsuzzh,2264,2024-04-22 22:59:35,https://github.com/PaddlePaddle/Paddle/pull/63758,72,2024-04-22 22:59:35,https://github.com/PaddlePaddle/Paddle/pull/63758,0 days 19:46:08,https://github.com/PaddlePaddle/Paddle2ONNX/pull/1439,2024-11-18 01:51:00,https://github.com/PaddlePaddle/Paddle2ONNX/pull/1433
chang-wenbin,71,2024-10-22 16:10:43,https://github.com/PaddlePaddle/Paddle/pull/68876,1,2024-09-04 15:02:33,https://github.com/PaddlePaddle/Paddle/pull/67993,0 days 00:05:18,https://github.com/PaddlePaddle/PaddleMIX/pull/876,,
changbindu,0,,,0,,,0,0,,
changdazhou,1153,2024-10-08 11:16:33,https://github.com/PaddlePaddle/PaddleX/pull/2159,1153,2024-10-08 11:16:33,https://github.com/PaddlePaddle/PaddleX/pull/2159,0 days 00:00:47,https://github.com/PaddlePaddle/PaddleTest/pull/2984,,
changeyoung98,561,2024-08-05 20:22:15,https://github.com/PaddlePaddle/Paddle/pull/67057,145,2024-08-05 20:22:15,https://github.com/PaddlePaddle/Paddle/pull/67057,0 days 00:00:11,https://github.com/PaddlePaddle/VisualDL/pull/1283,,
